,adim,bdim,index
4252,-14.7288349998,0.60930346048,67283
4253,-18.4136912886,11.9249765024,146995
4254,-15.1426797216,4.85995895085,190945
4255,-2.44964181802,29.7204482033,45740
4256,25.1678903012,-5.83801643921,134396
4257,-15.6340508434,-7.80117451049,191649
4258,19.2115822153,17.7591213474,195553
4259,-10.6326197423,33.750492103,72457
4260,-6.37461665351,19.6335757013,109710
4261,-8.94522700833,-2.92929510183,136008
4262,27.5910833733,22.4191628601,72030
4263,-21.7242366773,21.3378731649,39701
4264,-19.1974050294,-0.65659149823,126542
4265,-13.8359190589,3.3375247857,177258
4266,-18.6951647635,-16.3757865456,164484
4267,30.9049384049,4.35294294891,198035
4268,0.602778277591,16.4874616753,2525
4269,18.2898697808,22.807413464,132089
4270,-4.48680375341,45.824956952,169583
4271,-1.64034957743,-21.1533742172,52148
4272,-16.1336464153,2.55728057338,113163
4273,-12.0054749111,39.241609356,96169
4274,-18.5406812617,1.65681983926,52978
4275,32.1547826942,-9.7387964331,38818
4276,-5.22676851484,26.830722572,38119
4277,0.236876401421,-2.73865342835,49077
4278,1.79045645666,-2.77924346658,177935
4279,-2.17777531042,15.1314157122,94796
4280,-26.6331719516,28.1920422106,64099
4281,-16.9908577078,1.61685779417,45020
4282,13.8134456629,-42.6971284737,88659
4283,-3.80674789598,-31.9141616796,150120
4284,-21.4628740451,-1.62160727558,183162
4285,-2.82465172089,-41.3100018696,87659
4286,4.74829354757,-7.248870191,121869
4287,17.0528782071,18.2815891537,19628
4288,3.78591776349,6.28856666664,194771
4289,-5.34285070781,5.6903659251,128371
4290,-13.7095141637,2.44850273243,112147
4291,3.09168210897,-31.3545062632,193519
4292,18.4704096321,14.1320008199,147948
4293,7.46844116778,33.7883506594,166100
4294,4.58662965078,-0.515081900275,173758
4295,7.01704050239,-43.5117589126,48157
4296,-11.1645585763,-3.54789148993,82936
4297,16.1299086209,4.05904949851,82812
4298,-4.52626421897,45.4706271176,69301
4299,-20.3729241857,-10.8925121883,140143
4300,32.5674163566,7.85421302686,87427
4301,-5.19603359472,-0.550721290264,14519
4302,2.0243579497,-19.3467258809,142326
4303,-10.3514904499,16.5873222396,120587
4304,-18.2116144337,5.17896327948,148946
4305,-6.77564467495,-3.99028163474,47884
4306,5.89581102474,5.15175406688,107587
4307,-11.1500235283,-11.4524952013,98186
4308,-12.9445688972,-8.14440751214,105088
4309,15.6333558123,-37.4941920963,67123
4310,5.49167173612,-36.793867346,83096
4311,7.72078736878,2.38968589315,21772
4312,28.4397185683,-16.7365733131,7281
4313,-21.7044219695,16.1374404604,193067
4314,0.267401111231,-41.7966775157,80854
4315,-26.5328729088,19.9993137654,1359
4316,10.4942636223,-43.1482370667,70262
4317,27.0376149506,-1.64568442079,123206
4318,-7.20261543239,-20.0802729751,146825
4319,7.67269972838,-34.619001969,40910
4320,-1.93728502553,27.9201805606,7963
4321,-11.9617094919,-18.6075483527,130622
4322,-9.61379042135,39.2149947976,57869
4323,2.08155814561,-43.2257953019,27499
4324,23.7290756869,-20.8381941544,146696
4325,-13.5176333498,23.9300623261,40009
4326,18.9997662118,-11.2910188332,141780
4327,-16.4382940259,9.70707430886,56569
4328,26.6278228569,18.9585715648,189177
4329,-8.9165920042,-27.9804350704,96886
4330,-12.1333318557,-11.9684193676,22449
4331,1.88249282168,18.0639137264,135300
4332,-17.8303037768,22.5975423878,127704
4333,-2.16009181233,-40.4901531607,27317
4334,-2.9186937363,43.5077916047,5395
4335,-20.9747970736,1.43769583524,20375
4336,-26.8700688762,20.0188891733,88324
4337,-12.3010621167,10.3585024411,105828
4338,-18.4182469016,-27.0112482188,120740
4339,-1.69210977795,-9.07429846479,198301
4340,11.7599162301,-20.8248610634,197982
4341,13.4409256907,2.74769324735,69832
4342,-0.3249734144,32.6866846913,130110
4343,-20.7892769099,16.6445985456,60344
4344,0.37880796077,-3.50306133359,124897
4345,-18.4452258147,-14.5061291659,194147
4346,-20.2099708273,39.1287024099,10132
4347,13.4017959431,7.40523442973,189978
4348,-17.1736479445,-1.51399760837,80361
4349,-18.2913053038,30.0634640459,137831
4350,18.1170402655,-10.9157410481,113310
4351,30.5481415863,-11.7275625841,160728
4352,-12.7490641033,-15.0393749704,40271
4353,5.87457892747,-3.28721826784,29003
4354,1.55010834872,17.6478859851,190692
4355,0.590765472152,8.66941730896,48726
4356,-17.454312088,8.78048372236,99667
4357,-13.1532506565,8.68712183524,48667
4358,-21.2992962452,34.7034679686,156248
4359,21.8672734735,-25.3724053403,72022
4360,17.4142178847,0.204028854013,55287
4361,-0.720225578784,-40.2780491571,25172
4362,25.6877493151,-15.3466846245,160824
4363,-27.7948617393,23.4427709082,175815
4364,-14.078125513,6.81311597494,63059
4365,-5.09968087632,29.7029738731,46152
4366,15.7464501365,-31.2971763225,185134
4367,-24.6394111478,32.9977820969,79529
4368,-10.8277531965,1.10149382707,116126
4369,8.61953233759,-37.7048561901,116493
4370,1.97825979291,9.99254019304,46340
4371,-11.3346329816,-7.36957416544,195314
4372,3.74397415133,22.4733679378,62823
4373,7.1875140888,-5.35959178299,166894
4374,13.7602429152,1.9507399635,125439
4375,26.1933306101,-19.0397871033,83254
4376,10.1820372241,16.9050945715,14595
4377,12.8698373317,-32.092063468,85835
4378,27.6700522208,12.2630636177,113881
4379,-3.55332046655,-23.8133941124,107341
4380,-15.3546938204,35.066225674,53446
4381,-24.0929862863,34.9126798671,114427
4382,-14.4046688912,34.9970398434,55581
4383,6.16319659954,3.31768717612,181925
4384,-25.1819270464,-0.183828086006,186573
4385,10.7000914465,-43.0143855666,130634
4386,-6.15724144681,33.8833365487,185493
4387,-8.02551917112,37.5949698063,137132
4388,6.05925599863,-41.9698101876,107212
4389,15.9880905991,21.5519986302,8281
4390,1.84203283126,34.8301035994,5145
4391,-24.4915456912,35.382926721,33257
4392,-7.98119416858,27.0468667869,100441
4393,6.36517246546,27.5941425587,67852
4394,19.0744093988,16.7421638963,85466
4395,13.5617920423,-16.759086476,40160
4396,6.21398461324,-23.8861349719,102268
4397,-0.132883935227,19.8819500821,22988
4398,-6.64569505384,-22.6099060185,21416
4399,-28.0509131826,16.5043046909,177889
4400,-1.57483398753,-21.3416761962,148240
4401,-20.0524132468,20.5412077367,138352
4402,-4.23255372854,3.88197226131,88513
4403,11.0615931371,22.0310227335,97095
4404,-20.7974374337,-34.5705757072,119452
4405,-0.474370261404,25.7290470273,142368
4406,-3.14912698187,38.5910821503,31270
4407,-0.204463225543,-2.45558195918,48592
4408,-0.863512744007,42.4056667412,135736
4409,19.5885639681,-24.6096095009,80331
4410,12.8453678907,-13.594313233,125784
4411,-18.5897919908,1.69382032566,24711
4412,-9.49238051996,23.1373403716,32072
4413,24.7437386067,-6.13287853783,15522
4414,-16.1267658738,19.4026333726,92747
4415,-3.97581770733,17.8146891098,191113
4416,9.10716055286,23.3125640712,39863
4417,0.237574997804,5.95734616452,148973
4418,11.2216580798,-1.62113985711,46116
4419,-1.27530615049,39.833200204,153797
4420,28.5838758242,-29.2183242654,92562
4421,-10.3092915961,-14.0473788039,35397
4422,-16.783969629,-33.8411960058,75561
4423,11.9893208314,-17.6737790213,65288
4424,-13.4775837646,28.6856740677,197092
4425,-16.0909169098,23.7225681745,107607
4426,15.1080508575,-0.0485652770959,134700
4427,-3.74363714453,44.596316783,3535
4428,24.8730122117,4.81620608564,104491
4429,3.12318461752,20.1276847743,70160
4430,-3.23164000559,-0.542707188564,144636
4431,4.06990801371,-34.735875555,110318
4432,17.0496199885,-15.2662092738,150299
4433,8.25317999635,19.8344778272,20716
4434,-7.34300742399,2.7635308747,34311
4435,-2.01521702721,-17.8052813655,133334
4436,28.3791678715,-23.8802868558,82859
4437,-0.120147891134,-18.6770328353,194061
4438,-1.28262683838,-7.50927489164,128870
4439,18.7580167952,-28.8536919609,116253
4440,18.9343295097,-2.59324900065,52377
4441,-12.1883002441,-13.4354873123,27984
4442,13.8709879585,-38.8633392479,98746
4443,-19.8757895513,-27.6374639072,9185
4444,-15.7926633182,27.4807131018,157879
4445,31.5932425831,-8.319850926,78610
4446,-12.1355531009,-13.3791371184,130191
4447,19.1785852294,-12.1915821,191434
4448,-17.4500468381,-9.64985666953,121027
4449,18.0937381686,-5.07604667474,78410
4450,12.7670367008,-4.13051278792,73530
4451,4.9925535268,-39.4473826205,106977
4452,6.13239152713,-44.207496428,173219
4453,13.1460613152,22.3026300509,150048
4454,11.9605358605,-35.0555036639,150805
4455,-32.5650035458,3.79463466215,72782
4456,-29.7767592201,23.9752521868,6391
4457,24.3579861231,3.51540336528,121042
4458,14.5139246627,29.3488103299,48286
4459,23.3577168443,-13.0122036611,73947
4460,1.75588726592,2.29486075844,151891
4461,-2.65118264462,18.6865122638,146663
4462,11.3645283825,16.8763424892,32393
4463,-2.99304175775,23.1733160117,170223
4464,-9.94061611754,23.9925895466,68969
4465,-8.14841419188,-20.9908250453,34812
4466,-3.25957594771,-14.6257083148,129296
4467,18.6880678945,-2.49978120545,193840
4468,-2.51119095237,9.13499819895,107010
4469,2.23503401425,9.7702341506,186033
4470,-17.7745527713,30.6740113833,168997
4471,3.84780913565,-8.04489169133,36386
4472,17.9943201059,-30.5278454871,162707
4473,-30.5890508271,-2.04956133668,74585
4474,7.69175138848,-2.47500121891,133514
4475,-26.4260903026,3.56057595163,15445
4476,6.02045033787,-29.7439769383,177706
4477,3.52866879828,-10.9209784696,110454
4478,-9.83170145447,-36.4012527793,131175
4479,11.3175751572,18.2694724185,144178
4480,-8.85423455678,-23.2065737105,87790
4481,16.12370647,-27.5895160321,85148
4482,1.62307247095,34.3966265405,80499
4483,-10.7101803772,20.5150604526,113337
4484,-0.474306904603,-31.5069570805,51099
4485,21.5600337497,-16.0480313232,34484
4486,9.08408195738,-16.3666567445,11964
4487,-17.965741576,-0.572089009662,110940
4488,-12.462123196,-39.5952494427,75437
4489,6.7274521988,-15.1374598285,143146
4490,27.1492218564,-16.919519072,134430
4491,22.1594360607,-20.2184209861,168799
4492,5.5436619252,-43.8803585237,70881
4493,3.92510946793,-13.6428149538,196255
4494,-4.27636225524,40.8947468089,65993
4495,2.3851626717,-4.6551103002,45401
4496,4.78130502691,-35.9563388564,46234
4497,9.65975297003,-25.7504318651,167182
4498,-19.653589957,-3.06755124951,150868
4499,9.87558371905,9.96743169743,33042
4500,24.1598582677,-2.70422563843,155335
4501,-33.9793809934,18.0335301795,33999
4502,17.6645174604,-1.03877569096,32998
4503,32.8677919377,-1.51624031114,33551
4504,19.241980118,25.7114887818,96270
4505,-2.18757766165,18.8798693653,169307
4506,-5.32568390186,37.0517603838,196055
4507,35.3889751907,6.27123998285,47536
4508,-23.7289362023,12.743355584,180800
4509,-9.65374513114,26.3599507329,18351
4510,0.99003539838,-45.1174611839,145253
4511,-10.2501248161,42.8097833887,99404
4512,3.19039689206,8.66266161293,45307
4513,-7.65525413108,43.7316378408,162174
4514,18.1456172876,-16.7092261527,55570
4515,-3.57385655935,45.5989553587,73553
4516,-9.01210805502,9.13827185339,106344
4517,9.96966077722,-26.0842571436,122812
4518,12.6437044201,-32.0995178345,128125
4519,-3.28821774767,6.45251579237,50785
4520,-21.1911764963,10.0830370316,1384
4521,14.4789868892,-3.61933668077,148196
4522,-5.70631744296,1.11450812578,24872
4523,-12.5599736142,-19.377187183,94304
4524,1.44304034926,29.019658208,114025
4525,-6.66122014401,-4.14353738796,171796
4526,-14.0504524604,-3.5774841538,100625
4527,2.8027214157,5.93580865628,113913
4528,4.11461808184,-2.94366408311,115388
4529,23.9952192133,-17.3421815651,164885
4530,4.36933918065,-2.38364929105,151440
4531,-9.00190802777,15.3170132021,2443
4532,-8.41294865572,20.7417729532,99363
4533,1.31824685354,-0.157082117578,157730
4534,-8.33611656262,1.59646014399,98361
4535,-13.634205739,-1.6641012148,161227
4536,4.45800557094,16.9664067719,109100
4537,1.26619859091,-32.9797831168,129982
4538,-0.944535101675,7.83376663995,141033
4539,-9.72703170587,28.3923634922,105361
4540,-7.80498072622,-34.7120733431,186522
4541,1.01923379536,10.6029229952,44555
4542,-0.673067353988,33.3441470142,197477
4543,-10.6604084792,2.09297860289,89453
4544,-0.0326649804291,22.8925032442,102287
4545,-17.6095871165,-23.4137032225,33465
4546,1.55627034253,-9.58595657957,29767
4547,17.0760266193,-23.2448720412,82870
4548,13.5550965375,-34.2685781652,132419
4549,5.39800472627,-46.3489834258,75970
4550,0.291963674857,3.38187378056,157543
4551,16.7083321826,-34.0730421864,78874
4552,33.2992284693,4.40413470577,132879
4553,-23.9379355777,1.32201446453,38649
4554,9.14168160504,22.8176304876,117166
4555,16.427433466,10.0101956177,157717
4556,-2.61055598914,-41.4371800959,82928
4557,21.2581764482,14.6454274314,6175
4558,-6.79869775111,36.480139631,197607
4559,12.3209878303,17.2635535072,53006
4560,0.650417098684,25.3056856707,63554
4561,11.9512355985,3.30720174786,185481
4562,17.092124098,-27.0426285047,35434
4563,-22.9011499209,20.9483374974,150813
4564,-2.37861016704,19.5460453263,109139
4565,13.1232457572,-13.7145720637,181368
4566,5.46868119965,-7.51746812155,194142
4567,-16.8262186017,34.0925855225,49439
4568,34.2305764128,0.890414681678,57015
4569,30.6290383101,-5.97117333387,57871
4570,-26.1373630925,-1.2066445496,196622
4571,-9.02749093243,31.2373791164,116150
4572,-21.2625838434,-17.368254291,153534
4573,14.642025844,12.8307102448,188390
4574,18.5873219982,7.80743857031,163946
4575,26.6443695918,2.1390773077,57533
4576,4.58190303806,19.9769619877,111992
4577,-13.7502530109,11.7731416823,96279
4578,-23.6954736539,39.585149223,108541
4579,7.26722008366,-36.9224831093,142004
4580,24.0568500318,-10.9934840555,23817
4581,-20.6932734089,11.7545220254,132247
4582,-3.29691569022,36.0632523815,171846
4583,-31.0891721503,2.82449266763,73292
4584,15.3729690821,-37.8758792499,37756
4585,5.28429548414,2.84958634585,156154
4586,21.8995772912,-14.9998566367,5591
4587,-18.005287455,19.2990333396,108935
4588,20.3220186102,-28.3145125176,89742
4589,7.90477843085,-31.839634727,20534
4590,-0.558163899282,3.73194120709,199009
4591,2.52966970705,17.9759137622,89556
4592,13.4473586963,-8.20765217076,128966
4593,7.66559524958,12.1585536582,170139
4594,10.1285163833,-7.51581826455,177000
4595,1.10050863869,5.49154405543,182141
4596,-5.08901926034,-39.1261450077,28217
4597,25.8604973404,-20.7987485255,56970
4598,-1.18478668094,26.8756012285,24308
4599,31.1858982182,5.34469355127,192225
4600,-4.10501926268,-24.1655207635,57575
4601,-17.3281479968,11.1822435289,12849
4602,-10.9889341455,-27.8242346083,69380
4603,6.91680376199,-5.67178768374,67142
4604,-3.99027835481,-8.59451572155,3707
4605,-4.73964827064,29.2854158281,160363
4606,2.48258522258,-36.1495558662,179826
4607,-16.0025970415,-19.2676349071,173072
4608,-15.2623601962,9.43384290656,199645
4609,-12.3107276864,-12.7204813755,130882
4610,-3.13101781195,-20.7399637059,166737
4611,-2.61253939075,-6.8369315994,3352
4612,16.4216669355,-7.50193444392,38590
4613,-8.31435808585,37.7931566433,51917
4614,1.38253644222,-32.1297862796,179203
4615,22.2055134066,12.9743149926,181389
4616,-5.04221253577,-5.25374738795,46756
4617,-1.26721741512,39.2257406363,42491
4618,-9.56498877254,43.2825428476,107820
4619,-20.223629093,0.785527824762,190733
4620,-1.1288995722,14.2478871013,196548
4621,-9.34606460538,-31.6089855435,19643
4622,21.1832527202,-7.83260756942,62376
4623,-7.16658523007,6.2961265378,190457
4624,-9.13147178819,31.8302429273,47673
4625,13.8940162302,-2.07687965331,147160
4626,31.9891708487,-4.67712211811,4948
4627,3.31131977077,-41.9002184768,196749
4628,7.15695325882,37.1317178518,55433
4629,-7.55065790262,42.9408192654,168757
4630,-3.99087792847,14.2673204569,176263
4631,-29.3217888827,-8.82241101426,151436
4632,-22.8483493375,21.0862048534,25598
4633,13.8739431651,-8.60156494942,176686
4634,13.3677544093,-22.8230821961,158823
4635,-4.08599816146,-4.94857911951,62691
4636,-1.59077094996,5.07569988115,20148
4637,-16.0774332238,30.0472663067,129262
4638,-5.01766436153,37.2701691505,83310
4639,16.0479817909,-37.5294636582,171432
4640,-16.284915104,-10.4702373168,135088
4641,-22.5424019606,5.02995225422,152515
4642,-27.854482592,-9.34032306291,29324
4643,-1.62490124837,33.3030267739,91036
4644,-8.22092522032,-21.2118338438,138206
4645,11.2875386453,17.0407600954,158846
4646,-2.23322896265,-31.5775916691,81402
4647,-12.9221693882,-30.6022852065,164172
4648,-5.33013252131,39.3113977589,10500
4649,10.9993078559,4.62518814753,48549
4650,5.19070267766,-42.3144804319,113399
4651,28.8974164905,-22.8130830482,18579
4652,1.22377368721,-2.00884117301,184549
4653,0.645977229825,-42.6348698596,139357
4654,-20.4057748084,30.2679720395,6685
4655,8.50401071842,3.96936183664,185419
4656,5.53831616549,2.9305227081,17665
4657,-18.3083878093,31.3931963137,120409
4658,4.21677103181,-2.90877087814,140111
4659,-1.14183497221,1.02055953714,85927
4660,7.66472385123,-43.4775424424,64150
4661,-9.32973479955,41.5952891346,46311
4662,0.268770247828,5.82594260558,26926
4663,-11.2593796216,30.870906306,174657
4664,-25.7189961148,-10.8272686194,104384
4665,-1.03959753245,-3.91654998134,193735
4666,25.9800093309,-6.3482805424,75635
4667,-5.90841341397,37.9083233918,77028
4668,-13.6583441897,2.06108017009,148074
4669,-6.00923550139,-24.0548857522,183729
4670,-3.77411144632,0.327182856124,44803
4671,-24.7235184546,32.8314896796,27152
4672,-8.92058084663,43.7771305257,15027
4673,9.98262016646,20.4848131301,158536
4674,-24.8110133174,21.8699604195,33318
4675,-23.782991119,22.4645923162,73181
4676,-6.96192760443,11.407025387,98308
4677,14.5651681626,19.1600177602,157551
4678,19.5062562016,4.92102107721,128702
4679,7.07873555808,-19.1227501594,68931
4680,-6.04884587287,42.5788090882,183511
4681,-0.0841572280533,-3.67858259891,63164
4682,-19.7103160867,-32.2448501619,36557
4683,15.1782428372,-16.8110838287,85226
4684,-9.70913793465,-36.4822490456,119860
4685,-21.1643434546,0.0873938393949,79014
4686,-17.3190960883,26.9971347161,117123
4687,6.61281308592,-23.51051318,166164
4688,-2.96853844393,40.8296145898,199913
4689,25.1732257079,-15.269624457,194697
4690,20.4181897051,-18.9017244912,130683
4691,9.55628191867,-21.8427040279,116613
4692,17.1328922171,-19.4591291022,143589
4693,-0.229134863402,7.08392819996,46356
4694,-17.4164062936,-30.2817415571,50574
4695,-18.2952467719,-30.9952473522,76144
4696,27.521375481,15.5809960964,184563
4697,-20.8260151926,-14.3173217308,66214
4698,-21.3317953495,1.5493764238,4956
4699,-22.8392725289,24.1350404623,125050
4700,12.273612848,-36.2231966598,123150
4701,-4.33423410788,42.3248395422,157775
4702,-17.5370823726,-30.5885973934,183921
4703,3.6303419436,-41.2811165143,55988
4704,-21.0484428209,-10.5662395004,10097
4705,9.51459381929,-40.3338942264,72584
4706,-8.18050839923,-12.379697952,40005
4707,-2.3332923372,-23.3399614519,157103
4708,-4.06159698586,-24.6833095017,50018
4709,-1.17232146762,-31.4642667017,150734
4710,-12.2402722921,0.42525608089,107146
4711,21.9416578669,-8.28733128428,18931
4712,19.9143507845,-26.8342193694,151355
4713,-24.9754732585,14.4740582805,83302
4714,1.57357354695,38.8123277596,124209
4715,13.1592289465,-39.4755841861,180545
4716,19.5441821845,-7.3137499056,5166
4717,6.16964287047,1.18536614333,79453
4718,-23.3402972913,-10.4456984879,4072
4719,-8.45451055605,-10.6807523531,25377
4720,-28.4448782714,4.33728904191,194896
4721,-19.4131672449,5.7016021714,30071
4722,20.7292303893,-1.59499556435,130697
4723,-9.25591761303,-31.0647727864,119704
4724,21.0274915726,2.90987782653,81416
4725,-16.8294446554,12.8538922536,22984
4726,-4.33005756387,20.7358068305,160608
4727,10.4659349885,-32.0934677022,153841
4728,-5.46666431208,29.1475417396,122223
4729,-17.565207987,26.0906442393,87820
4730,0.729448995111,-27.9216486319,76431
4731,-3.24298719962,36.8631096924,121941
4732,19.1315718058,-3.44931337508,167389
4733,10.5551997298,-18.7429960465,139354
4734,4.06943157979,-24.3525215942,134834
4735,6.23798277732,9.49686726044,137327
4736,9.05373589306,4.6373169659,5459
4737,-15.2556234186,14.0183210404,32588
4738,14.3256431184,-6.54596730347,65967
4739,-14.1078074745,-32.9982872116,66962
4740,7.52342864255,-9.34111391523,193702
4741,-17.5052306736,6.30819892073,88618
4742,-11.4573550493,-20.5218899987,159179
4743,-11.67510807,6.61955719841,1856
4744,28.9220040108,13.8363489925,143240
4745,2.89887707172,30.7940498802,45649
4746,7.00561171936,20.2930901247,176968
4747,-3.52030035022,-35.4754319438,177653
4748,4.17265529817,-43.6215106584,32903
4749,0.00557275881897,38.5662556093,184969
4750,25.5072424221,-17.0730532334,89315
4751,-17.3203058483,-19.8037112304,102904
4752,-6.00907918242,-6.4120850618,90951
4753,-20.3218492084,7.28988214037,126779
4754,5.70046857521,-39.747249872,178671
4755,15.5393299517,-3.45137381247,185451
4756,-16.6699962209,-7.14858241265,159449
4757,19.362083523,25.5228116536,89883
4758,-15.2555518311,-8.04727045122,141676
4759,32.3313940847,-8.50678428691,154030
4760,-0.0711529451287,-27.8859091355,167776
4761,0.262610627925,-37.8858487266,103212
4762,-1.44076319675,-17.110146801,128073
4763,8.53829386877,-37.6304699248,11416
4764,19.0993556496,-22.606700029,183813
4765,0.298721654606,-30.171466062,1446
4766,-14.8842845284,-16.4123835669,81768
4767,3.456205157,-6.27294106516,136574
4768,17.5490730852,-26.8080218402,9867
4769,5.50357123604,-31.3900268365,199126
4770,8.23604320626,19.2896610445,183113
4771,-1.26157800047,-29.9927750015,55631
4772,-16.2903699869,11.4296538149,184682
4773,5.85913885453,23.5086524603,92314
4774,-11.6867158922,23.9203908097,75263
4775,14.8871031971,-36.1810229087,56560
4776,28.2709382892,-19.5109504032,25616
4777,-20.0262576373,5.09774820903,45087
4778,16.9015243185,-9.20124555044,42153
4779,12.2425763518,14.1233642903,151857
4780,21.021157548,-25.0906468615,185053
4781,-12.3050909653,4.17154392314,178355
4782,-5.87818711103,8.71833719661,29779
4783,1.75277745691,-22.9003163174,1015
4784,1.80563703124,-9.56952176996,93662
4785,0.210371653426,-9.40599358647,34848
4786,6.33361342262,21.8329082638,194832
4787,-16.2040706142,19.2162737425,107444
4788,-5.79191385905,22.353728014,149849
4789,-28.3305477724,24.0390119633,126291
4790,-3.94465020128,16.9234793249,109263
4791,-12.5656750905,-1.7615744154,184257
4792,32.9858243993,3.92150264724,23651
4793,-28.1270246568,5.85376823643,153607
4794,-17.3941605928,7.45805298651,122846
4795,8.72397763378,21.8476260735,47707
4796,-19.0360479325,37.5504656514,177432
4797,4.63436423252,9.79363460392,46279
4798,9.40279157051,-3.32583501033,192275
4799,-18.8885839286,-3.60765865412,66948
4800,6.78221983567,-22.10176558,165503
4801,6.63009566311,-20.4220673142,142102
4802,4.83111896639,29.7126198086,68980
4803,26.4722333097,-12.5026480153,159189
4804,-19.6639684778,-17.8112248446,39937
4805,32.964930719,-6.52285610818,134434
4806,-14.5084425916,-4.80442041085,89156
4807,-13.701030345,20.8272663117,185085
4808,13.7815601442,-9.06469989524,163396
4809,-11.7927042899,35.0860573004,152998
4810,-10.4391633258,23.2283146052,91962
4811,4.74845286414,-33.9628549415,103594
4812,13.300846074,-39.5983913406,97152
4813,28.7058454135,-0.970916160545,2531
4814,-15.8466629535,-11.6855045026,37731
4815,21.538260804,-3.6698191558,134922
4816,-3.37748689784,-1.58706721135,4353
4817,19.8633025547,-9.79415963602,61257
4818,7.24641757817,-33.9134603139,120899
4819,3.56789238319,19.6065381983,14822
4820,-2.0564771709,26.8317922164,163996
4821,0.0174203447877,-31.9881160964,27327
4822,11.2691255885,-42.8221721387,105673
4823,-16.2666587158,-25.0056015119,142975
4824,-9.94545516893,-34.2370200334,142443
4825,-3.66997019759,-35.3125182536,155187
4826,-18.5975736694,-23.7944297538,156732
4827,-13.3661701108,-13.5272579634,167645
4828,1.87345181734,28.6992683004,1071
4829,1.83061804998,-24.6783310571,91518
4830,33.6318663042,2.91715061397,130633
4831,13.9653534187,-2.07284567107,105424
4832,-2.0019658956,-29.3743552687,123497
4833,27.8203780396,8.35382082633,177266
4834,-12.770995334,31.3688203021,138537
4835,10.5362542755,-37.9757396567,158865
4836,2.05965241266,20.4375890429,116132
4837,-6.07738100259,-2.71499977211,143981
4838,6.06239380275,-44.3485792501,31359
4839,-4.60272633722,22.3783392479,62398
4840,-24.8073860685,34.807744535,5967
4841,9.49486415525,-21.7132120938,95558
4842,-3.10619052983,-11.8874489829,119292
4843,-27.4674761058,26.0631390588,90657
4844,23.9689132813,-2.08757330814,18633
4845,-4.33567165504,-2.28803701203,166850
4846,8.20370855621,37.2372148381,30327
4847,-15.8446062051,33.8431536543,13738
4848,-20.553673181,-0.014349169719,69783
4849,-0.647710583849,-25.9655097483,86677
4850,-5.46338902274,18.2082035355,167440
4851,-3.85187308803,-29.8525185729,146014
4852,-11.7905413487,5.30316203005,67116
4853,8.06823318208,-19.9570045208,3206
4854,-0.983667875668,43.5656536121,44889
4855,-19.4596217903,-17.9671180038,126949
4856,6.64405205241,-27.6245052829,110236
4857,-22.7629576444,31.6339237455,115923
4858,7.30861326355,34.7058557139,57749
4859,14.3294963311,12.707285933,190516
4860,-16.6001230534,6.54916619023,198802
4861,-10.4189460317,30.5199914251,100148
4862,13.4418985778,-26.4422754823,75289
4863,-32.7917116692,12.2869650464,64926
4864,-14.3965984834,12.8583767055,172873
4865,18.0303846368,-10.934432603,68138
4866,22.590530252,18.0663977607,112853
4867,-8.66415005431,-14.8240563579,143784
4868,-3.64997504928,-22.6754924756,95290
4869,-9.13511330704,-18.759201686,98762
4870,-0.44914888294,-6.41408821902,197389
4871,16.9094354442,-20.3581330438,123187
4872,4.61695988975,-25.102574991,14857
4873,14.7245344438,-24.8899948027,109888
4874,-16.7527969998,17.0824272349,172316
4875,15.1341510105,-36.0667660036,71696
4876,-8.55529534231,-37.3606142755,26499
4877,-2.96807784379,-19.469546207,136829
4878,-9.38522782393,36.249320118,160533
4879,-6.70291398612,-39.05580596,50241
4880,0.109898188244,10.3824502241,83029
4881,20.2651773567,-27.4837102141,68685
4882,-10.4235339158,-1.4379475283,114491
4883,-17.2614540408,-37.3617134226,84896
4884,-12.6160128372,38.7542816393,70969
4885,0.873900177316,17.7422604236,73798
4886,3.9601595307,-13.7181688094,159759
4887,-19.3932153612,5.41978184694,137689
4888,-5.35454706147,-21.490225325,56865
4889,-1.48880301777,-25.866179352,91592
4890,-8.90237136807,9.81337132177,150705
4891,13.5145798349,-11.9722714255,135153
4892,5.22646831122,14.0409228074,100890
4893,-26.3161543313,-2.48860836204,155139
4894,1.21265555244,-35.4661301807,149147
4895,-2.90323122782,16.3600981385,154987
4896,-9.96087130362,-8.48303177079,152453
4897,11.2602044411,-22.4616236839,26710
4898,-7.69988371054,37.7793484823,34300
4899,2.5666865101,3.18197228328,14357
4900,20.341483208,-27.3773098641,90291
4901,-4.02817352719,-4.26347855519,75064
4902,-28.3478857121,24.1215114413,199945
4903,-2.32847407856,18.9956358195,139407
4904,1.8908373345,-30.8599514699,58926
4905,-24.1045464597,6.3432377496,181609
4906,31.1421911394,12.2389064501,31460
4907,-23.000046174,10.4946340314,100349
4908,-4.00412656312,-27.8347397751,6377
4909,-24.2973248674,-8.05096020784,45589
4910,28.0799813277,-23.0986623331,64665
4911,27.0756417744,-3.89592571066,158806
4912,-8.51214306466,29.2031822493,144200
4913,7.60426196244,-41.2534499266,152319
4914,-17.3217714327,9.64500952248,29341
4915,13.527416482,12.1911012804,114566
4916,6.92184458348,9.48560072339,89614
4917,4.15505105091,3.5079871101,9001
4918,-18.1312754646,22.1810542935,14762
4919,-20.0868931946,17.3692465083,55222
